Aggressive Sabotage,強引な妨害,ごういんなぼうがい,ごういんなぼうがい
Aggressive Urge,攻撃的衝動,こうげきてきしょうどう,こうげきてきしょうどう
Agility,俊敏,しゅんびん,しゅんびん
Agility Bobblehead,アジリティのボブルヘッド,あじりてぃのぼぶるへっど,あじりてぃのぼぶるへっど
Agitator Ant,扇動する蟻,せんどうするあり,せんどうするあり
Agonizing Demise,苦悶の死,くもんのし,くもんのし
Agonizing Memories,苦悶の記憶,くもんのきおく,くもんのきおく
Agonizing Remorse,苦悶の悔恨,くもんのかいこん,くもんのかいこん
Agonizing Syphon,苦しめる吸引,くるしめるきゅういん,くるしめるきゅういん
Agony Warp,苦悶のねじれ,くもんのねじれ,くもんのねじれ
Agoraphobia,外出恐怖症,がいしゅつきょうふしょう,がいしゅつきょうふしょう
"Agrus Kos, Eternal Soldier",永遠の兵士、アグルス・コス,えいえんのへいしあぐるすこす,えいえんのへいしあぐるすこす
"Agrus Kos, Spirit of Justice",正義の幽霊、アグルス・コス,せいぎのゆうれいあぐるすこす,せいぎのゆうれいあぐるすこす
"Agrus Kos, Wojek Veteran",ウォジェクの古参兵、アグルス・コス,うぉじぇくのこさんへいあぐるすこす,うぉじぇくのこさんへいあぐるすこす
Ahn-Crop Champion,アン一門の勇者,あんいちもんのゆうしゃ,あんいちもんのゆうしゃ
Ahn-Crop Crasher,アン一門の壊し屋,あんいちもんのこわしや,あんいちもんのこわしや
Ahn-Crop Invader,アン一門の侵略者,あんいちもんのしんりゃくしゃ,あんいちもんのしんりゃくしゃ
Aid from the Cowl,僧帽地帯からの援軍,そうぼうちたいからのえんぐん,そうぼうちたいからのえんぐん
Aid the Fallen,負傷者の手当て,ふしょうしゃのてあて,ふしょうしゃのてあて
Aim High,狙いは高く,ねらいはたかく,ねらいわたかく
Aim for the Head,頭狙い,あたまねらい,あたまねらい
Ainok Artillerist,アイノクの弩弓手,あいのくのどきゅうしゅ,あいのくのどきゅうしゅ
Ainok Bond-Kin,アイノクの盟族,あいのくのめいぞく,あいのくのめいぞく
Ainok Guide,アイノクの先達,あいのくのせんだつ,あいのくのせんだつ
Ainok Survivalist,アイノクの生き残り,あいのくのいきのこり,あいのくのいきのこり
Ainok Tracker,アイノクの足跡追い,あいのくのあしあとおい,あいのくのあしあとおい
Air Bladder,浮嚢,ふのう,ふのう
Air Elemental,大気の精霊,たいきのせいれい,たいきのせいれい
Air Marshal,空挺司令官,くうていしれいかん,くうていしれいかん
Air Servant,大気の召使い,たいきのめしつかい,たいきのめしつかい
Air-Cult Elemental,大気教団の精霊,たいききょうだんのせいれい,たいききょうだんのせいれい
Airborne Aid,空からの援助,そらからのえんじょ,そらからのえんじょ
Airdrop Aeronauts,急降下飛空士,きゅうこうかひくうし,きゅうこうかひくうし
Airdrop Condor,投げ落とすコンドル,なげおとすこんどる,なげおとすこんどる
Airlift Chaplain,空輸する従軍牧師,くうゆするじゅうぐんぼくし,くうゆするじゅうぐんぼくし
Airtight Alibi,隙のないアリバイ,すきのないありばい,すきのないありばい
Ajani Fells the Godsire,アジャニ、神祖を倒す,あじゃにしんそをたおす,あじゃにしんそをたおす
Ajani Goldmane,黄金のたてがみのアジャニ,おうごんのたてがみのあじゃに,おうごんのたてがみのあじゃに
Ajani Steadfast,不動のアジャニ,ふどうのあじゃに,ふどうのあじゃに
Ajani Unyielding,不撓のアジャニ,ふとうのあじゃに,ふとうのあじゃに
Ajani Vengeant,復讐のアジャニ,ふくしゅうのあじゃに,ふくしゅうのあじゃに
Ajani's Aid,アジャニの援助,あじゃにのえんじょ,あじゃにのえんじょ
Ajani's Chosen,アジャニに選ばれし者,あじゃににえらばれしもの,あじゃににえらばれしもの
Ajani's Comrade,アジャニの同志,あじゃにのどうし,あじゃにのどうし
Ajani's Influence,アジャニの影響,あじゃにのえいきょう,あじゃにのえいきょう
Ajani's Last Stand,アジャニ最後の抵抗,あじゃにさいごのていこう,あじゃにさいごのていこう
Ajani's Mantra,アジャニのマントラ,あじゃにのまんとら,あじゃにのまんとら
Ajani's Presence,アジャニの存在,あじゃにのそんざい,あじゃにのそんざい
Ajani's Pridemate,アジャニの群れ仲間,あじゃにのむれなかま,あじゃにのむれなかま
Ajani's Sunstriker,アジャニの陽光弾手,あじゃにのようこうだんしゅ,あじゃにのようこうだんしゅ
Ajani's Welcome,アジャニの歓迎,あじゃにのかんげい,あじゃにのかんげい
"Ajani, Adversary of Tyrants",暴君への敵対者、アジャニ,ぼうくんへのてきたいしゃあじゃに,ぼうくんえのてきたいしゃあじゃに
"Ajani, Caller of the Pride",群れの統率者アジャニ,むれのとうそつしゃあじゃに,むれのとうそつしゃあじゃに
"Ajani, Inspiring Leader",鼓舞する指導者、アジャニ,こぶするしどうしゃあじゃに,こぶするしどうしゃあじゃに
"Ajani, Mentor of Heroes",英雄の導師、アジャニ,えいゆうのどうしあじゃに,えいゆうのどうしあじゃに
"Ajani, Nacatl Avenger",ナカティルの報復者、アジャニ,なかてぃるのほうふくしゃあじゃに,なかてぃるのほうふくしゃあじゃに
"Ajani, Nacatl Pariah",ナカティルの最下層民、アジャニ,なかてぃるのさいかそうみんあじゃに,なかてぃるのさいかそうみんあじゃに
"Ajani, Sleeper Agent",潜伏工作員、アジャニ,せんぷくこうさくいんあじゃに,せんぷくこうさくいんあじゃに
"Ajani, Strength of the Pride",群れの力、アジャニ,むれのちからあじゃに,むれのちからあじゃに
"Ajani, Valiant Protector",勇敢な守護者、アジャニ,ゆうかんなしゅごしゃあじゃに,ゆうかんなしゅごしゃあじゃに
"Ajani, Wise Counselor",賢明な助言者、アジャニ,けんめいなじょげんしゃあじゃに,けんめいなじょげんしゃあじゃに
"Ajani, the Greathearted",寛大なる者、アジャニ,かんだいなるものあじゃに,かんだいなるものあじゃに
"Akal Pakal, First Among Equals",最初の平等者、アカル・パカル,さいしょのびょうどうしゃあかるぱかる,さいしょのびょうどうしゃあかるぱかる
"Akawalli, the Seething Tower",煮えたぎる塔、アカワリ,にえたぎるとうあかわり,にえたぎるとうあかわり
"Akim, the Soaring Wind",飛翔する風、アキーム,ひしょうするかぜあきーむ,ひしょうするかぜあきーむ
"Akiri, Fearless Voyager",恐れなき探査者、アキリ,おそれなきたんさしゃあきり,おそれなきたんさしゃあきり
"Akiri, Line-Slinger",綱投げ、アキリ,つななげあきり,つななげあきり
Akki Avalanchers,悪忌の雪崩使い,あっきのなだれつかい,あっきのなだれつかい
Akki Battle Squad,悪忌の戦闘部隊,あっきのせんとうぶたい,あっきのせんとうぶたい
Akki Blizzard-Herder,悪忌の吹雪集め,あっきのふぶきあつめ,あっきのふぶきあつめ
Akki Coalflinger,悪忌の石炭投げ,あっきのせきたんなげ,あっきのせきたんなげ
Akki Drillmaster,悪忌の教練官,あっきのきょうれんかん,あっきのきょうれんかん
Akki Ember-Keeper,悪忌の種火守り,あっきのたねびもり,あっきのたねびもり
Akki Lavarunner,悪忌の溶岩走り,あっきのようがんばしり,あっきのようがんばしり
Akki Raider,悪忌の略奪者,あっきのりゃくだつしゃ,あっきのりゃくだつしゃ
Akki Rockspeaker,悪忌の岩語り,あっきのいわがたり,あっきのいわがたり
Akki Ronin,悪忌の浪人,あっきのろうにん,あっきのろうにん
Akki Scrapchomper,屑鉄食いの悪忌,くずてつぐいのあっき,くずてつぐいのあっき
Akki Underling,悪忌の手下,あっきのてした,あっきのてした
Akki Underminer,悪忌の蝕み屋,あっきのむしばみや,あっきのむしばみや
Akki War Paint,悪忌の戦化粧,あっきのいくさげしょう,あっきのいくさげしょう
Akoum,アクーム,あくーむ,あくーむ
Akoum Battlesinger,アクームの戦歌い,あくーむのいくさうたい,あくーむのいくさうたい
Akoum Boulderfoot,アクームの岩足,あくーむのいわあし,あくーむのいわあし
Akoum Firebird,アクームの火の鳥,あくーむのひのとり,あくーむのひのとり
Akoum Flameseeker,アクームの炎探し,あくーむのほのおさがし,あくーむのほのおさがし
Akoum Hellhound,アクームのヘルハウンド,あくーむのへるはうんど,あくーむのへるはうんど
Akoum Hellkite,アクームのヘルカイト,あくーむのへるかいと,あくーむのへるかいと
Akoum Refuge,アクームの隠れ家,あくーむのかくれが,あくーむのかくれが
Akoum Stonewaker,アクームの石覚まし,あくーむのいしざまし,あくーむのいしざまし
Akoum Teeth,アクームの歯,あくーむのは,あくーむのは
Akoum Warrior,アクームの戦士,あくーむのせんし,あくーむのせんし
Akrasan Squire,アクラサの従者,あくらさのじゅうしゃ,あくらさのじゅうしゃ
Akroan Conscriptor,アクロスの徴兵人,あくろすのちょうへいにん,あくろすのちょうへいにん
Akroan Crusader,アクロスの十字軍,あくろすのじゅうじぐん,あくろすのじゅうじぐん
Akroan Hoplite,アクロスの重装歩兵,あくろすのじゅうそうほへい,あくろすのじゅうそうほへい
Akroan Horse,アクロスの木馬,あくろすのもくば,あくろすのもくば
Akroan Jailer,アクロスの看守,あくろすのかんしゅ,あくろすのかんしゅ
Akroan Line Breaker,アクロスの戦線砕き,あくろすのせんせんくだき,あくろすのせんせんくだき
Akroan Mastiff,アクロスの猛犬,あくろすのもうけん,あくろすのもうけん
Akroan Phalanx,アクロスの密集軍,あくろすのみっしゅうぐん,あくろすのみっしゅうぐん
Akroan Sergeant,アクロスの兵長,あくろすのへいちょう,あくろすのへいちょう
Akroan Skyguard,アクロスの空護衛,あくろすのそらごえい,あくろすのそらごえい
Akroma's Blessing,アクローマの祝福,あくろーまのしゅくふく,あくろーまのしゅくふく
Akroma's Devoted,アクローマに仕える者,あくろーまにつかえるもの,あくろーまにつかえるもの
Akroma's Memorial,アクローマの記念碑,あくろーまのきねんひ,あくろーまのきねんひ
Akroma's Vengeance,アクローマの復讐,あくろーまのふくしゅう,あくろーまのふくしゅう
Akroma's Will,アクローマの意志,あくろーまのいし,あくろーまのいし
"Akroma, Angel of Fury",憤怒の天使アクローマ,ふんぬのてんしあくろーま,ふんぬのてんしあくろーま
"Akroma, Angel of Wrath",怒りの天使アクローマ,いかりのてんしあくろーま,いかりのてんしあくろーま
"Akroma, Vision of Ixidor",イクシドールの理想、アクローマ,いくしどーるのりそうあくろーま,いくしどーるのりそうあくろーま
Akron Legionnaire,アクロンの軍団兵,あくろんのぐんだんへい,あくろんのぐんだんへい
Aku Djinn,アクーのジン,あくーのじん,あくーのじん
